pid	variable	index	value
857612	temp_uc	0	0.38191777
857612	temp_uc	1	0.36579716
857612	temp_uc	2	0.36836997
857612	temp_uc	3	0.36867443
857612	temp_uc	4	0.36852258
857612	temp_uc	5	0.3688267
857612	temp_uc	263	0.3267804
858053	alt_uc	0	34.12685
858053	alt_uc	1	34.218822
858202	temp_uc	1	0.37201717
858254	temp_uc	0	0.41220596
858254	temp_uc	1	0.4160345
858254	temp_uc	2	0.36849168
858254	temp_uc	3	0.3673908
858254	temp_uc	4	0.36498877
858828	temp_uc	2	0.48984388
858828	temp_uc	3	0.37175018
858828	temp_uc	5	0.47580302
858828	temp_uc	6	0.4824044
858828	temp_uc	7	0.47772318
858828	temp_uc	8	0.45426193
859142	alt_uc	570	9.966262
859617	alt_uc	19	9.123985
859617	alt_uc	20	9.123362
859617	alt_uc	21	9.435677
859617	alt_uc	22	9.121492
859617	alt_uc	23	9.122114
859617	alt_uc	24	9.120869
859617	alt_uc	25	9.120245
859617	alt_uc	26	9.119622
859617	alt_uc	27	9.118997
859617	alt_uc	28	9.118374
859617	alt_uc	35	9.514034
859617	alt_uc	37	8.641273
859617	alt_uc	137	9.050298
859617	alt_uc	138	9.049672
859617	alt_uc	541	10.253892
859982	alt_uc	762	10.931105
859982	alt_uc	763	10.93255
859984	alt_uc	1	22.4661
859984	alt_uc	2	22.470655
859984	alt_uc	178	23.255783
859984	alt_uc	486	24.506802
859984	alt_uc	487	24.51051
859984	alt_uc	502	24.565886
859984	temp_uc	610	0.3812713
859984	temp_uc	611	0.38792405
859984	temp_uc	612	0.44122732
859984	temp_uc	613	0.44441503
859984	temp_uc	614	0.46385416
859984	temp_uc	615	0.4694993
859984	temp_uc	616	0.4982968
859984	temp_uc	617	0.38028264
859984	temp_uc	618	0.38050443
860247	alt_uc	81	18.0742
860937	temp_uc	0	0.96798545
860937	temp_uc	2	0.93587077
861193	temp_uc	426	0.6542843
861193	temp_uc	427	0.7800909
861193	temp_uc	428	0.838813
861193	temp_uc	429	0.8561026
861193	temp_uc	430	0.8600516
861193	temp_uc	431	0.86074215
861193	temp_uc	432	0.8607527
861193	temp_uc	433	0.86066175
861193	temp_uc	434	0.8603789
861193	temp_uc	435	0.8568408
861193	temp_uc	436	0.8483968
861193	temp_uc	437	0.8282804
861193	temp_uc	438	0.75548255
861193	temp_uc	439	0.56582236
861195	alt_uc	728	25.382221
861195	alt_uc	796	25.610619
861195	temp_uc	353	0.36627573
861195	temp_uc	354	0.36966455
861195	temp_uc	355	0.34251413
861195	temp_uc	356	0.3389358
861195	temp_uc	357	0.3327243
861262	alt_uc	62	23.73066
861262	alt_uc	418	25.203701
861262	alt_uc	719	26.153997
862722	alt_uc	375	25.925325
862722	alt_uc	508	26.284845
862722	alt_uc	531	26.339909
862722	alt_uc	688	26.651754
866159	alt_uc	2	20.923717
866159	alt_uc	3	20.929008
866161	alt_uc	20	13.873277
866161	alt_uc	32	13.888349
866161	alt_uc	33	13.889599
866161	temp_uc	349	0.40900874
866161	temp_uc	350	0.44926715
866161	temp_uc	351	0.5513985
866161	temp_uc	352	0.5714778
866161	temp_uc	353	0.5722638
866161	temp_uc	354	0.57082695
866161	temp_uc	355	0.5235473
866377	temp_uc	1	0.42750546
866377	temp_uc	2	0.43050957
866377	temp_uc	4	0.53259426
866377	temp_uc	5	0.5355435
866377	temp_uc	6	0.5024571
866377	temp_uc	7	0.53614235
866377	temp_uc	8	0.5363256
866377	temp_uc	9	0.3463162
867222	temp_uc	686	0.6142101
867222	temp_uc	687	0.61052155
867222	temp_uc	688	0.97316724
867222	temp_uc	689	1.0328438
867222	temp_uc	690	1.012658
867222	temp_uc	691	1.0306779
867222	temp_uc	692	1.0776138
867222	temp_uc	693	0.89842504
867222	temp_uc	694	0.8699033
867222	temp_uc	695	0.58815134
867222	temp_uc	703	0.57846266
867222	temp_uc	704	0.6499875
867222	temp_uc	705	0.64763796
867222	temp_uc	706	0.6393035
867222	temp_uc	707	0.6394447
867222	temp_uc	708	0.6486549
867222	temp_uc	709	0.6767374
867222	temp_uc	710	0.6059461
867222	temp_uc	711	0.7421168
867222	temp_uc	712	0.7500636
867222	temp_uc	713	0.8442181
867222	temp_uc	714	0.8389802
867222	temp_uc	715	0.80869067
867222	temp_uc	716	0.7389966
867222	temp_uc	717	0.7279713
867222	temp_uc	718	0.5309981
867222	theta_v_uc	689	1.2195016
867222	theta_v_uc	691	1.2279805
867222	theta_v_uc	692	1.2817197
867222	rh_uc	688	28.071959
867222	rh_uc	689	27.976593
867222	rh_uc	690	28.309528
867222	rh_uc	691	28.538706
867222	rh_uc	692	28.9656
867568	temp_uc	8	0.57262105
867568	temp_uc	9	0.5798907
867568	temp_uc	11	0.5490329
867568	temp_uc	12	0.49075663
867568	temp_uc	13	0.4830431
867568	temp_uc	14	0.5719034
867568	temp_uc	15	0.57783985
867900	temp_uc	1	0.37525156
867900	temp_uc	2	0.37827295
867900	temp_uc	4	0.44400075
867900	temp_uc	6	0.4730219
867900	temp_uc	7	0.47648367
867900	temp_uc	8	0.472044
867900	temp_uc	9	0.45720974
868027	temp_uc	2	0.3486119
868027	temp_uc	4	0.38541076
868027	temp_uc	9	0.39220214
868027	temp_uc	10	0.35878208
868027	temp_uc	11	0.3633967
868027	temp_uc	12	0.38712186
868027	temp_uc	13	0.39277986
868029	temp_uc	3	0.88546425
868029	temp_uc	4	0.90852654
868029	temp_uc	5	0.87044704
868031	temp_uc	4	0.4506062
868031	temp_uc	9	0.47753152
868031	temp_uc	10	0.4682426
869396	temp_uc	293	0.6762052
869396	temp_uc	294	0.74720263
869396	temp_uc	295	0.76832116
869396	temp_uc	296	0.77541775
869396	temp_uc	297	0.77803123
869396	temp_uc	298	0.7775006
869396	temp_uc	299	0.7654409
869396	temp_uc	300	0.73391855
869396	temp_uc	301	0.70782167
869396	temp_uc	302	0.6749979
868849	alt_uc	98	11.643822
868849	alt_uc	301	11.958906
868851	temp_uc	1	0.33415583
868851	temp_uc	3	0.33443487
868851	temp_uc	4	0.3435343
868853	alt_uc	71	11.982719
868853	alt_uc	74	11.986761
869112	temp_uc	1	0.3913029
869112	temp_uc	2	0.3877408
869112	temp_uc	4	0.38594776
869112	temp_uc	6	0.3829121
869544	temp_uc	227	0.3847606
869544	temp_uc	228	0.56046164
869544	temp_uc	229	0.55711234
869544	temp_uc	230	0.57812715
869544	temp_uc	231	0.5938645
869544	temp_uc	232	0.5768354
869544	temp_uc	233	0.5774692
869544	temp_uc	234	0.5358494
870145	temp_uc	0	0.38500443
870145	temp_uc	1	0.44034094
870145	temp_uc	2	0.4386826
870145	temp_uc	3	0.43993965
870145	temp_uc	4	0.4381073
870145	temp_uc	5	0.40329847
870192	temp_uc	140	0.38008416
870192	temp_uc	141	0.39662698
870192	temp_uc	142	0.46395066
870192	temp_uc	143	0.47815466
870192	temp_uc	144	0.4957823
870192	temp_uc	145	0.50163686
870192	temp_uc	146	0.46335664
873193	alt_uc	15	22.49654
873193	alt_uc	16	22.502586
874389	temp_uc	0	0.38884908
874389	temp_uc	1	0.44154912
874389	temp_uc	2	0.4099353
874389	temp_uc	3	0.40568975
874389	temp_uc	4	0.39946815
875246	temp_uc	3	0.57538116
875246	temp_uc	4	0.47948635
875246	temp_uc	5	0.65255314
875246	temp_uc	6	0.47049308
875246	temp_uc	7	0.6607907
875246	temp_uc	8	0.6607559
875246	temp_uc	9	0.64868194
875246	temp_uc	10	0.4321331
875324	temp_uc	1	0.3858956
875324	temp_uc	2	0.40029463
875324	temp_uc	4	0.3855841
875564	temp_uc	153	0.36635
875564	temp_uc	154	0.41270643
875564	temp_uc	155	0.41430506
875564	temp_uc	156	0.41417018
875564	temp_uc	157	0.40902114
875564	temp_uc	158	0.3578718
875598	temp_uc	161	0.3714609
875598	temp_uc	162	0.4235593
875598	temp_uc	163	0.40375906
875598	temp_uc	164	0.41399467
875598	temp_uc	165	0.3983982
875598	temp_uc	166	0.3982079
875598	temp_uc	167	0.39868563
876042	temp_uc	0	1.0645639
876042	temp_uc	2	0.97902036
876042	temp_uc	5	0.91472256
876042	temp_uc	7	0.9024525
876042	temp_uc	8	0.8959274
876179	temp_uc	1	0.5121085
876179	temp_uc	2	0.493846
876179	temp_uc	3	0.4397009
876179	temp_uc	4	0.50670326
876179	temp_uc	5	0.5062463
876179	temp_uc	6	0.4579702
876179	temp_uc	7	0.50300264
876639	alt_uc	8	11.822675
876639	alt_uc	36	21.742598
876639	alt_uc	90	11.550667
876641	alt_uc	6	9.941694
876641	alt_uc	7	9.940535
876641	alt_uc	8	11.481182
876641	alt_uc	11	9.935898
876641	alt_uc	12	11.475537
876641	alt_uc	264	9.637537
876641	alt_uc	754	9.760846
876864	alt_uc	11	11.394256
876866	alt_uc	19	22.380903
876866	alt_uc	38	13.716724
876866	alt_uc	40	14.710165
876866	alt_uc	69	9.590438
876866	alt_uc	70	9.589238
876866	alt_uc	194	9.4401655
876866	alt_uc	225	9.402793
877590	temp_uc	0	0.37862864
877590	temp_uc	1	0.35720438
877590	temp_uc	2	0.3539988
877590	temp_uc	3	0.35805035
877590	temp_uc	4	0.35785654
877590	temp_uc	5	0.35619244
878588	temp_uc	1	0.4050353
878588	temp_uc	2	0.42975342
878588	temp_uc	3	0.36707404
878588	temp_uc	4	0.45067778
878588	temp_uc	5	0.4382941
878588	temp_uc	6	0.44956192
878588	temp_uc	7	0.4284073
878588	temp_uc	8	0.3554266
878738	alt_uc	13	9.096814
878738	alt_uc	14	9.095492
878738	alt_uc	21	11.6034155
879601	alt_uc	35	8.430948
879601	alt_uc	124	8.138225
879601	alt_uc	125	8.137587
879601	alt_uc	218	8.287156
879601	alt_uc	219	8.2863455
879601	alt_uc	268	8.246365
879601	alt_uc	269	8.245543
879857	alt_uc	0	19.661182
879857	alt_uc	1	19.650229
879857	alt_uc	2	19.644754
879857	temp_uc	3	0.43403882
879857	temp_uc	4	0.3887824
879857	temp_uc	5	0.44464588
879857	temp_uc	7	0.44534832
879857	temp_uc	9	0.44242612
880237	temp_uc	0	0.36566472
880408	temp_uc	1	0.45887673
880408	temp_uc	2	0.4587537
880408	temp_uc	5	0.45753887
880478	temp_uc	342	0.68040305
880478	temp_uc	343	0.70655143
880478	temp_uc	344	0.68906057
880478	temp_uc	345	0.68840885
880478	temp_uc	346	0.69036466
880478	theta_v_uc	335	1.1906171
880478	theta_v_uc	336	1.1548762
880478	theta_v_uc	338	1.1307969
880478	theta_v_uc	339	1.1659672
880478	theta_v_uc	340	1.162384
880478	theta_v_uc	341	1.2135605
880478	theta_v_uc	342	0.95588404
880478	theta_v_uc	343	0.9407912
880478	theta_v_uc	345	1.3008711
881206	temp_uc	8	0.43461323
881206	temp_uc	13	0.4227201
881206	temp_uc	15	0.44081083
881206	temp_uc	18	0.38339147
881206	temp_uc	20	0.43142188
882221	temp_uc	0	0.4515233
882221	temp_uc	1	0.53130525
882221	temp_uc	2	0.4850036
882221	temp_uc	3	0.4833488
882221	temp_uc	4	0.47880632
882815	alt_uc	2	30.37001
883527	temp_uc	177	0.50231713
883527	temp_uc	178	0.5250356
883527	temp_uc	179	0.5267216
883527	temp_uc	180	0.52678984
883527	temp_uc	181	0.5280441
883527	temp_uc	182	0.50916827
884095	temp_uc	1	0.46876076
884095	temp_uc	2	0.4644143
884095	temp_uc	3	0.4636703
884095	temp_uc	4	0.4636046
884095	temp_uc	5	0.40521237
884221	alt_uc	36	30.641117
884221	alt_uc	37	12.461733
884221	alt_uc	38	64.77925
884221	alt_uc	40	18.266289
884221	alt_uc	41	17.067225
884221	alt_uc	42	18.261301
884221	alt_uc	43	16.455797
884221	alt_uc	44	16.451315
884221	alt_uc	45	12.324278
884307	alt_uc	662	11.427731
884307	alt_uc	663	11.428872
884529	alt_uc	67	10.0169
884529	alt_uc	68	10.0172825
884529	alt_uc	69	10.017665
884529	alt_uc	70	10.018046
884529	alt_uc	107	10.359298
884529	alt_uc	152	10.045886
884529	alt_uc	153	10.046184
884529	alt_uc	465	10.083004
884529	alt_uc	466	10.082922
884529	alt_uc	590	10.062142
884529	alt_uc	607	10.744127
884529	alt_uc	629	10.758492
884529	alt_uc	630	10.759137
884529	alt_uc	647	10.770019
884529	alt_uc	652	10.043328
884529	alt_uc	658	10.041199
884529	alt_uc	675	10.787554
884529	alt_uc	676	10.788169
884529	alt_uc	682	10.791851
884529	alt_uc	701	10.80337
884529	alt_uc	707	10.80697
884529	alt_uc	744	10.828597
884529	alt_uc	749	10.831457
884529	alt_uc	751	10.832599
886728	temp_uc	2	0.43675008
887217	temp_uc	2	0.47363263
887217	temp_uc	3	0.42527395
887217	temp_uc	7	0.47352836
887217	temp_uc	8	0.47585577
887217	temp_uc	9	0.46175694
888220	temp_uc	1	0.39474383
888220	temp_uc	2	0.3555062
888220	temp_uc	4	0.3876718
888220	temp_uc	6	0.3921848
888220	temp_uc	8	0.35198706
888297	alt_uc	1	11.294432
888297	alt_uc	89	8.000141
888297	alt_uc	112	8.014721
888297	alt_uc	113	8.015357
888297	alt_uc	114	8.015992
888297	alt_uc	183	8.060235
888297	alt_uc	184	8.060882
888297	alt_uc	223	8.0862255
888297	alt_uc	224	8.086879
888297	alt_uc	225	8.087531
888297	alt_uc	226	8.088184
888297	alt_uc	227	8.088837
888297	alt_uc	228	8.089491
888297	alt_uc	232	8.980025
888297	alt_uc	235	8.094071
888297	alt_uc	240	8.972954
888297	alt_uc	243	8.099315
888297	alt_uc	247	8.966771
888297	alt_uc	250	8.103913
888297	alt_uc	257	8.1085205
888297	alt_uc	260	8.110497
888297	alt_uc	261	8.111158
888297	alt_uc	265	8.113795
888297	alt_uc	266	8.114456
888297	alt_uc	267	8.115116
888297	alt_uc	268	8.115776
888297	alt_uc	274	8.1197405
888297	alt_uc	276	8.941231
888297	alt_uc	288	8.129015
888297	alt_uc	289	8.129679
888297	alt_uc	291	8.131008
888297	alt_uc	317	8.905337
888297	alt_uc	320	8.150343
888297	alt_uc	329	8.8948765
888297	alt_uc	330	8.157045
888297	alt_uc	331	8.157719
888297	alt_uc	353	8.8740225
888297	alt_uc	358	8.175903
888297	alt_uc	359	8.868825
888297	alt_uc	362	8.866228
888297	alt_uc	364	8.179961
888297	alt_uc	366	8.181314
888297	alt_uc	374	8.205104
888297	alt_uc	377	8.188777
888297	alt_uc	378	8.189456
888297	alt_uc	381	8.191496
888297	alt_uc	382	8.192176
888297	alt_uc	389	8.196942
888297	alt_uc	390	8.842054
888297	alt_uc	391	8.841193
888297	alt_uc	408	8.82657
888297	alt_uc	410	8.824853
888297	alt_uc	411	8.823994
888297	alt_uc	439	8.231252
888297	alt_uc	462	8.247198
888297	alt_uc	463	8.247894
888297	alt_uc	484	8.761719
888297	alt_uc	485	8.760871
888297	alt_uc	506	8.277989
888297	alt_uc	507	8.278694
888297	alt_uc	508	8.279399
888297	alt_uc	509	8.280104
888297	alt_uc	517	8.733816
888297	alt_uc	518	8.286452
888297	alt_uc	519	8.73213
888297	alt_uc	521	8.730445
888297	alt_uc	536	8.299207
888297	alt_uc	540	8.302049
888297	alt_uc	567	8.321321
888297	alt_uc	568	8.691004
888297	alt_uc	642	8.3756485
888297	alt_uc	653	8.383718
888297	alt_uc	681	8.404382
888297	alt_uc	704	8.421488
888297	alt_uc	707	8.423726
888297	alt_uc	714	8.428966
888297	alt_uc	717	8.431211
888297	alt_uc	721	8.434214
888297	alt_uc	722	8.434963
888297	alt_uc	724	8.436466
888297	alt_uc	730	8.440976
888297	alt_uc	732	8.442482
888297	alt_uc	733	8.443234
888297	alt_uc	734	8.443988
888297	alt_uc	735	8.444742
888297	alt_uc	736	8.445496
888297	alt_uc	739	8.447761
888297	alt_uc	741	8.449269
888297	alt_uc	743	8.450781
888297	alt_uc	746	8.453051
888297	alt_uc	747	8.543863
888297	alt_uc	750	8.456079
888297	alt_uc	751	8.456835
888297	alt_uc	756	8.460624
888297	alt_uc	757	8.461382
888297	alt_uc	758	8.462142
888297	alt_uc	759	8.462901
888297	alt_uc	760	8.46366
888297	alt_uc	766	8.468223
888297	alt_uc	769	8.470508
888297	alt_uc	772	8.472795
888297	alt_uc	774	8.474319
888299	alt_uc	0	23.60124
888299	alt_uc	1	8.526697
888299	alt_uc	2	8.197426
888299	alt_uc	3	7.401176
888299	alt_uc	5	7.400274
888299	alt_uc	8	6.809042
888299	alt_uc	10	6.8092217
888299	alt_uc	11	7.3975706
888299	alt_uc	12	7.5616865
888299	alt_uc	14	7.396218
888299	alt_uc	15	7.3957677
888299	alt_uc	16	9.342353
888299	alt_uc	17	9.342824
888299	alt_uc	92	6.593701
888299	alt_uc	93	6.5936337
888299	alt_uc	115	7.350967
888299	alt_uc	116	7.350521
888299	alt_uc	117	7.3500757
888299	alt_uc	118	7.3496294
888299	alt_uc	119	7.3491845
888299	alt_uc	120	7.34874
888299	alt_uc	121	7.3482943
888299	alt_uc	122	7.3478494
888299	alt_uc	123	7.347404
888299	alt_uc	124	7.3469586
888299	alt_uc	125	7.3465137
888299	alt_uc	126	7.3460693
888299	alt_uc	127	7.345625
888299	alt_uc	128	7.3451796
888299	alt_uc	129	7.3447347
888299	alt_uc	130	7.34429
888299	alt_uc	131	7.343845
888299	alt_uc	132	7.3434005
888299	alt_uc	133	7.342956
888299	alt_uc	134	7.3425117
888299	alt_uc	135	7.3420672
888299	alt_uc	136	7.3416224
888299	alt_uc	137	7.341179
888299	alt_uc	138	7.340734
888299	alt_uc	139	7.3402896
888299	alt_uc	140	7.339845
888299	alt_uc	141	7.339401
888299	alt_uc	142	7.338957
888299	alt_uc	143	7.3385124
888299	alt_uc	144	7.3380685
888299	alt_uc	145	7.3376245
888299	alt_uc	146	7.3371806
888299	alt_uc	147	7.336736
888299	alt_uc	148	7.336293
888299	alt_uc	149	7.3358493
888299	alt_uc	150	7.3354053
888299	alt_uc	151	7.3349624
888299	alt_uc	152	7.3345184
888299	alt_uc	153	7.334075
888299	alt_uc	154	7.3336315
888299	alt_uc	155	7.333188
888299	alt_uc	156	7.332745
888299	alt_uc	157	7.3323016
888299	alt_uc	158	7.331858
888299	alt_uc	159	7.331415
888299	alt_uc	160	7.330972
888299	alt_uc	161	7.3305287
888299	alt_uc	162	7.3300858
888299	alt_uc	163	7.329643
888299	alt_uc	164	7.3292003
888299	alt_uc	165	7.328758
888299	alt_uc	166	7.3283143
888299	alt_uc	167	7.327872
888299	alt_uc	168	7.3274293
888299	alt_uc	169	7.3269863
888299	alt_uc	170	7.3265443
888299	alt_uc	171	7.3261013
888299	alt_uc	172	7.325659
888299	alt_uc	174	7.324774
888299	alt_uc	176	7.3238893
888299	alt_uc	177	7.323447
888299	alt_uc	229	6.590281
888299	alt_uc	230	6.584249
888299	alt_uc	306	7.2668676
888299	alt_uc	307	7.266433
888299	alt_uc	647	6.5635533
888299	alt_uc	648	6.5639505
888299	alt_uc	649	6.564348
888299	alt_uc	656	6.5671334
888299	alt_uc	660	6.568728
888299	alt_uc	661	6.5691266
888299	alt_uc	662	6.5695252
888299	alt_uc	664	6.5703235
888299	alt_uc	665	6.5707226
888299	alt_uc	666	6.571122
888299	alt_uc	668	6.5719213
888299	alt_uc	672	6.5735207
888299	alt_uc	673	6.5739207
888299	alt_uc	674	6.574321
888299	alt_uc	675	6.574722
888299	alt_uc	677	6.575523
888299	alt_uc	678	6.5759234
888299	alt_uc	679	6.5763245
888299	alt_uc	680	6.5767255
888299	alt_uc	681	6.577126
888299	alt_uc	682	6.5775285
888299	alt_uc	683	6.5779295
888299	alt_uc	685	6.5787325
888299	alt_uc	686	6.579134
888299	alt_uc	687	6.5795355
888299	alt_uc	688	6.579938
888299	alt_uc	691	8.19029
888299	alt_uc	692	6.5815463
888299	alt_uc	693	6.5819488
889268	temp_uc	234	0.42175448
889268	temp_uc	235	0.41993144
889268	temp_uc	237	0.42051014
889722	temp_uc	182	0.5062102
889722	temp_uc	183	0.532643
889722	temp_uc	184	0.60183954
889722	temp_uc	185	0.5798335
889722	temp_uc	186	0.5726717
889722	temp_uc	187	0.55699486
889722	temp_uc	188	0.54386425
890405	alt_uc	40	52.373688
890405	alt_uc	43	52.310356
890405	alt_uc	44	52.946373
890405	alt_uc	45	61.092697
890663	alt_uc	0	12.853423
890663	alt_uc	1	12.850217
890663	alt_uc	4	12.851816
890899	alt_uc	1	38.13366
890899	temp_uc	337	0.74841034
890899	temp_uc	338	0.9436683
890899	temp_uc	339	0.9346558
890899	temp_uc	340	0.98727167
890899	temp_uc	341	0.9763757
890899	temp_uc	342	0.9602658
890899	temp_uc	343	0.8246748
890899	temp_uc	344	0.75341475
891415	alt_uc	824	16.928028
891493	alt_uc	673	9.832982
891493	alt_uc	674	9.83443
891688	temp_uc	198	0.43406945
891688	temp_uc	199	0.4382396
891688	temp_uc	200	0.46632046
891688	temp_uc	201	0.4833036
891688	temp_uc	202	0.48324355
891688	temp_uc	203	0.5213392
891688	temp_uc	204	0.510291
891688	temp_uc	205	0.45155752
891688	temp_uc	206	0.47286406
891688	temp_uc	207	0.44094324
891688	temp_uc	208	0.38346633
891688	temp_uc	209	0.4051371
891688	temp_uc	215	0.38736624
891688	temp_uc	216	0.3816391
892548	alt_uc	676	11.194281
892799	alt_uc	36	34.91135
892799	alt_uc	37	24.3251
892799	alt_uc	38	21.38321
892799	alt_uc	39	27.933071
892799	alt_uc	40	27.939585
892799	alt_uc	41	27.946106
892799	alt_uc	42	55.182808
892799	alt_uc	79	28.19276
892799	alt_uc	80	28.199217
892799	alt_uc	81	28.205662
892799	alt_uc	86	28.23792
892799	alt_uc	87	28.24437
892799	alt_uc	88	28.250809
892799	alt_uc	89	28.257252
892799	alt_uc	90	28.263685
892799	alt_uc	91	28.270119
892799	alt_uc	92	28.27655
892799	alt_uc	101	28.334421
892799	alt_uc	102	28.340834
892799	alt_uc	109	28.385702
892799	alt_uc	110	21.415413
892979	alt_uc	83	31.051662
892979	alt_uc	84	31.056446
893948	alt_uc	44	26.007803
